31471,127082
31472,110372
31473,78302
31474,60335
31475,90000
31476,70910
31477,94937
31478,101175
31479,79411
31480,118640
31481,116596
31482,50363
31483,138000
31484,52867
31485,103877
31486,56204
31487,114529
31488,488303
31489,111693
31490,28870
31491,129710
31492,120394
31493,104277
31494,125670
31495,145090
31496,290000
31497,212000
31498,82828
31499,58531
31500,121305
31501,144974
31502,83626
31503,66300
31504,123330
31505,126687
31506,260090
31507,262325
31508,66704
31509,382125
31510,179000
31511,130316
31512,78296
31513,61807
31514,53899
31515,86174
31516,97806
31517,140000
31518,203603
31519,198992
31520,100000
31521,105000
31522,160000
31523,133000
31524,65937
31525,128000
31526,87030
31527,63384
31528,67000
31529,138000
31530,73599
31531,47255
31532,113040
31533,90000
31534,89440
31535,87422
31536,92095
31537,125340
31538,173316
31539,183715
31540,170136
31541,141774
31542,122633
31543,82672
31544,82833
31545,63606
31546,69230
31547,101500
31548,80573
31549,58735
31550,50909
31551,63797
31552,75000
31553,158000
31554,127006
31555,91287
31556,65000
31557,70777
31558,75126
31559,64197
31560,115513
31561,262800
31562,57506
31563,147500
31564,65028
31565,98000
31566,130000
31567,114107
31568,83981
31569,59344
31570,68994
31571,115000
31572,95060
31573,93000
31574,140229
31575,70951
31576,150967
31577,119372
31578,114828
31579,114543
31580,230000
31581,182000
31582,72063
31583,157685
31584,85566
31585,213393
31586,78437
31587,94806
31588,79069
31589,106000
31590,140000
31591,88226
31592,87628
31593,109944
31594,109500
31595,294234
31596,135190
31597,110568
31598,100000
31599,58561
31600,104000
31601,166487
31602,89579
31603,205164
31604,101880
31605,165778
31606,85008
31607,89977
31608,124702
31609,97000
31610,52471
31611,71627
31612,96737
31613,67522
31614,66457
31615,169022
31616,106213
31617,98812
31618,81000
31619,157758
31620,168000
31621,102500
31622,107299
31623,93439
31624,99964
31625,74716
31626,106447
31627,91824
31628,95000
31629,93944
31630,202431
31631,129892
31632,88986
31633,100839
31634,78957
31635,133459
31636,78611
31637,129651
31638,101777
31639,83129
31640,54453
31641,230497
31642,99000
31643,78017
31644,157500
31645,55562
31646,136763
31647,84334
31648,77880
31649,68856
31650,60241
31651,51927
31652,89198
31653,118548
31654,68867
31655,189000
31656,83781
31657,134995
31658,118195
31659,54930
31660,73192
31661,118000
31662,107000
31663,146103
31664,76000
31665,87529
31666,99578
31667,102664
31668,63217
31669,154393
31670,446325
31671,92200
31672,90605
31673,108500
31674,104917
31675,151952
31676,109512
31677,268639
31678,93753
31679,91169
31680,180933
31681,583156
31682,82611
