31471,136222
31472,113455
31473,84187
31474,65548
31475,108713
31476,66820
31477,96515
31478,97833
31479,80088
31480,116159
31481,113430
31482,53045
31483,132641
31484,51730
31485,102332
31486,53023
31487,115808
31488,491089
31489,110073
31490,31532
31491,141725
31492,120875
31493,112975
31494,127833
31495,132550
31496,278896
31497,201917
31498,84062
31499,65104
31500,125057
31501,139447
31502,88472
31503,62007
31504,115603
31505,124683
31506,254914
31507,271032
31508,68988
31509,396380
31510,181569
31511,108285
31512,72328
31513,60595
31514,58849
31515,88434
31516,100656
31517,139982
31518,228881
31519,205342
31520,107469
31521,109414
31522,165722
31523,123622
31524,65472
31525,127220
31526,91497
31527,61614
31528,66305
31529,134751
31530,77883
31531,49496
31532,108200
31533,101173
31534,83793
31535,85512
31536,92240
31537,109365
31538,164513
31539,184050
31540,169222
31541,154796
31542,133051
31543,86661
31544,82503
31545,58901
31546,68756
31547,97144
31548,85839
31549,61947
31550,54026
31551,62194
31552,72663
31553,124250
31554,126602
31555,96016
31556,58960
31557,69339
31558,63169
31559,63688
31560,112916
31561,257205
31562,58077
31563,144665
31564,65537
31565,101473
31566,139786
31567,112291
31568,96121
31569,57408
31570,73610
31571,98929
31572,95279
31573,94054
31574,129050
31575,67576
31576,158666
31577,123945
31578,112746
31579,121353
31580,242912
31581,166073
31582,75527
31583,170107
31584,80693
31585,183137
31586,80809
31587,88798
31588,78740
31589,119328
31590,139982
31591,91963
31592,80366
31593,95648
31594,122533
31595,279169
31596,145825
31597,104135
31598,98900
31599,55767
31600,104207
31601,156567
31602,96036
31603,258814
31604,102608
31605,145570
31606,94198
31607,97435
31608,123929
31609,121500
31610,53794
31611,82111
31612,91185
31613,63871
31614,70667
31615,154755
31616,104527
31617,105858
31618,85995
31619,160991
31620,164275
31621,98021
31622,104035
31623,98557
31624,101509
31625,75601
31626,109263
31627,90195
31628,109706
31629,85380
31630,202159
31631,115715
31632,92742
31633,103234
31634,78299
31635,137347
31636,72187
31637,133666
31638,107294
31639,79860
31640,54264
31641,220520
31642,106744
31643,75443
31644,159275
31645,60294
31646,135929
31647,88072
31648,75704
31649,68283
31650,59209
31651,61074
31652,86967
31653,123443
31654,63965
31655,189347
31656,84726
31657,119841
31658,128061
31659,71230
31660,75356
31661,116849
31662,118978
31663,130750
31664,69817
31665,96507
31666,102668
31667,102892
31668,59720
31669,163628
31670,495144
31671,86710
31672,88175
31673,102196
31674,108892
31675,156784
31676,97655
31677,274257
31678,92702
31679,89115
31680,169214
31681,596164
31682,82654
31683,101254
31684,244620
31685,84550
31686,111281
31687,125648
31688,79885
31689,73961
31690,78941
31691,145862
31692,63332
31693,59967
31694,167542
31695,104408
31696,48054
31697,133915
31698,172666
31699,83629
31700,94457
31701,146053
31702,79582
31703,54935
31704,207729
31705,346890
31706,59880
31707,105409
31708,63626
31709,73063
31710,104536
31711,105308
31712,89361
31713,98021
31714,58528
31715,90886
31716,69906
31717,58711
31718,96170
31719,81067
31720,118266
31721,91449
31722,57787
31723,150129
31724,175468
31725,237419
31726,119804
31727,112542
31728,199236
31729,89084
31730,125323
31731,115097
31732,111612
31733,166751
31734,164782
31735,89418
31736,173505
31737,109294
31738,74414
31739,146734
31740,56958
31741,79275
31742,108626
31743,119326
31744,77692
31745,122485
31746,134345
31747,253074
31748,125628
31749,86887
31750,147667
31751,124976
31752,250479
31753,88460
31754,335889
31755,178536
31756,62441
31757,97447
31758,86339
31759,106515
31760,157325
31761,93008
31762,101084
31763,96200
31764,188516
31765,97171
31766,81780
31767,124959
31768,152425
31769,92921
31770,139917
31771,155645
31772,124305
31773,205623
31774,241677
31775,167994
31776,212347
31777,125709
31778,102608
31779,99387
31780,37983
31781,73635
31782,109648
31783,46888
31784,83544
31785,164867
31786,197300
31787,46976
31788,171474
31789,145429
31790,202425
31791,124910
31792,71405
31793,89304
31794,93712
31795,103099
31796,97599
31797,53407
31798,123116
31799,90484
31800,52716
31801,107479
31802,66856
31803,140129
31804,148857
31805,59831
31806,125269
31807,92456
31808,75575
31809,137225
31810,115982
31811,143568
31812,99773
31813,50816
31814,56688
31815,60268
31816,98721
31817,73496
31818,95244
31819,69370
31820,126870
31821,149014
31822,112036
31823,52481
31824,110697
31825,64068
31826,109360
31827,78778
31828,188795
31829,131879
31830,64165
31831,86456
31832,100050
31833,86480
31834,113616
31835,125786
31836,79166
31837,101823
31838,114816
31839,372443
31840,135878
31841,87771
31842,109125
31843,124474
31844,69394
31845,143641
31846,92978
31847,101945
31848,105502
31849,97223
31850,156069
31851,92034
31852,124693
31853,90849
31854,65363
31855,258212
31856,82190
31857,68252
31858,158948
31859,97902
31860,213975
31861,77359
31862,59501
31863,70614
31864,86249
31865,99975
31866,69613
31867,79999
31868,94462
31869,178899
31870,141317
31871,48217
31872,87560
31873,90599
31874,107500
31875,54519
31876,94230
31877,100052
31878,98496
31879,106604
31880,113304
31881,87643
31882,187435
31883,142850
31884,60808
31885,64580
31886,88243
31887,495048
31888,108233
31889,59511
31890,264155
31891,73793
31892,124393
31893,94337
31894,85378
31895,85199
31896,119773
31897,84975
31898,129765
31899,172068
31900,70816
31901,119217
31902,86209
31903,88261
31904,168148
31905,105576
31906,81812
31907,73719
31908,115681
31909,376209
31910,59767
31911,102799
31912,55757
31913,67921
31914,60064
31915,323480
31916,70390
31917,391519
31918,65734
31919,146279
31920,246104
31921,93086
31922,240506
31923,82486
31924,203278
31925,108693
31926,136067
31927,163454
31928,262949
31929,102380
31930,50980
31931,72577
31932,102746
31933,127949
31934,129623
31935,202980
31936,75942
31937,116812
31938,97072
31939,89358
31940,60106
31941,100690
31942,96862
31943,134376
31944,120043
31945,79936
31946,101277
31947,90407
31948,172954
31949,99780
31950,75062
31951,121692
31952,103788
31953,76687
31954,121913
31955,115663
31956,153380
31957,120734
31958,119456
31959,104357
31960,130526
31961,388386
31962,83232
31963,119359
31964,107362
31965,114295
31966,117824
31967,354421
31968,162883
31969,136020
31970,79123
31971,88156
31972,82236
31973,95304
31974,55717
31975,143889
31976,146519
31977,81352
31978,76960
31979,102879
31980,103257
31981,135554
31982,43557
31983,75427
31984,103962
31985,111752
31986,125140
31987,106240
31988,70878
31989,84612
31990,109824
31991,69942
31992,56953
31993,119104
31994,71867
31995,52051
31996,60664
31997,97641
31998,121865
31999,135278
32000,216998
32001,81449
32002,60531
32003,98219
32004,75106
32005,89223
32006,71352
32007,63830
32008,99359
32009,151668
32010,102746
32011,173984
32012,117734
32013,159707
32014,82512
32015,90850
32016,78361
32017,67473
32018,68289
32019,45086
32020,276855
32021,168805
32022,158083
32023,101681
32024,605337
32025,115087
32026,79171
32027,249509
32028,63528
32029,154343
32030,1220977
32031,86924
32032,81629
32033,109783
32034,66894
32035,101264
32036,195500
32037,82766
32038,121771
32039,49955
32040,77363
32041,124018
32042,115115
32043,63674
32044,55687
32045,125331
32046,107004
32047,56204
32048,73428
32049,82430
