31471,132601
31472,119610
31473,145300
31474,282929
31475,122894
31476,137736
31477,105751
31478,258046
31479,377015
31480,182931
31481,181431
31482,152684
31483,124703
31484,269377
31485,99394
31486,143530
31487,464620
31488,289109
31489,245841
31490,102166
31491,252932
31492,131684
31493,187379
31494,175072
31495,253964
31496,319134
31497,179211
31498,175435
31499,165112
31500,209912
31501,283226
31502,127897
31503,132149
31504,122176
31505,220129
31506,473510
31507,127156
31508,133980
31509,367603
31510,127448
31511,230065
31512,245125
31513,115671
31514,167698
31515,251191
31516,107959
31517,252124
31518,182205
31519,224516
31520,247291
31521,75325
31522,226438
31523,202011
31524,276644
31525,174058
31526,407850
31527,216210
31528,307229
31529,118313
31530,170784
31531,130721
31532,191460
31533,290581
31534,203919
31535,90230
31536,189654
31537,286285
31538,105378
31539,151641
31540,192745
31541,104395
31542,130013
31543,125641
31544,230202
31545,375925
31546,183275
31547,261255
31548,159566
31549,282949
31550,125205
31551,262321
31552,165248
31553,221046
31554,318424
31555,101991
31556,194326
31557,185339
31558,109948
31559,122254
31560,168648
31561,233745
31562,124633
31563,191289
31564,166058
31565,490408
31566,201161
31567,373498
31568,184790
31569,124816
31570,280646
31571,200662
31572,254806
31573,161037
31574,377991
31575,159845
31576,216733
31577,136723
31578,117196
31579,197762
31580,163427
31581,144921
31582,190704
31583,206193
31584,193782
31585,171959
31586,194447
31587,116607
31588,99453
31589,129127
31590,99754
31591,111783
31592,166442
31593,112083
31594,431938
31595,185908
31596,257965
31597,269834
31598,117806
31599,155430
31600,236762
31601,184659
31602,198982
31603,98029
31604,92055
31605,195678
31606,357184
31607,96351
31608,138690
31609,114475
31610,127858
31611,154479
31612,150214
31613,154357
31614,174952
31615,284254
31616,213319
31617,126943
31618,119403
31619,185343
31620,166587
31621,102221
31622,213659
31623,406834
31624,235713
31625,122610
31626,118639
31627,201891
31628,187376
31629,149766
31630,170134
31631,243636
31632,143447
31633,2408924
31634,108712
31635,180353
31636,295345
31637,200825
31638,149820
31639,260477
31640,106739
31641,124707
31642,279245
31643,165488
31644,294036
31645,193782
31646,119952
31647,268337
31648,147230
31649,169750
31650,99019
31651,217519
31652,123018
31653,99002
31654,300284
31655,195855
31656,288293
31657,167547
31658,112981
31659,198685
31660,213694
31661,176571
31662,164805
31663,123358
31664,373498
31665,142203
31666,168275
31667,222149
31668,132073
31669,191806
31670,173497
31671,237746
31672,119288
31673,150049
31674,180242
31675,168568
31676,215329
31677,265295
31678,225760
31679,195855
31680,194863
31681,276658
31682,130900
31683,109375
31684,241008
31685,110081
31686,222627
31687,117657
31688,124520
31689,490408
31690,184171
31691,198685
31692,271110
31693,225652
31694,225603
31695,314385
31696,288072
31697,190013
31698,262321
31699,101320
31700,127966
31701,191572
31702,302162
31703,1802239
31704,156658
31705,173644
31706,150214
31707,188263
31708,110607
31709,218713
31710,165112
31711,340951
31712,146531
31713,265739
31714,209617
31715,215963
31716,162448
31717,269000
31718,174908
31719,80758
31720,124951
31721,127348
31722,189024
31723,151299
31724,207780
31725,292205
31726,183201
31727,295942
31728,138424
31729,109119
31730,116713
31731,287884
31732,338289
31733,84446
31734,95878
31735,229660
31736,168648
31737,127604
31738,158112
31739,267740
31740,252091
31741,173892
31742,158412
31743,197949
31744,125803
31745,159331
31746,117621
31747,366641
31748,199537
31749,116406
31750,223150
31751,142357
31752,119403
31753,157909
31754,109741
31755,125404
31756,205624
31757,101318
31758,154266
31759,187737
31760,277124
31761,218308
31762,246246
31763,182698
31764,115035
31765,139508
31766,164699
31767,285447
31768,219594
31769,73434
31770,107646
31771,128999
31772,103725
31773,265278
31774,403701
31775,133269
31776,121293
31777,126476
31778,136345
31779,167698
31780,337230
31781,247878
31782,122276
31783,203547
31784,115671
31785,158474
31786,276340
31787,135797
31788,142036
31789,341761
31790,100141
31791,183002
31792,206302
31793,130909
31794,211709
31795,128036
31796,103971
31797,209594
31798,175377
31799,99406
31800,244788
31801,304059
31802,124422
31803,157977
31804,108685
31805,132248
31806,142451
31807,178835
31808,253718
31809,97219
31810,130900
31811,107755
31812,117109
31813,244136
31814,133587
31815,258447
31816,105643
31817,108732
31818,403313
31819,185339
31820,110012
31821,100795
31822,336437
31823,172405
31824,260833
31825,212684
31826,175072
31827,134690
31828,96474
31829,131672
31830,275664
31831,119878
31832,288126
31833,226483
31834,468908
31835,124816
31836,155330
31837,249535
31838,125878
31839,176547
31840,111974
31841,88712
31842,176935
31843,333785
31844,169750
31845,120211
31846,182698
31847,168648
31848,366275
31849,100620
31850,235399
31851,99558
31852,197813
31853,116666
31854,155330
31855,129212
31856,139293
31857,302788
31858,126203
31859,91201
31860,126296
31861,486118
31862,128712
31863,212476
31864,152451
31865,149217
31866,175041
31867,182931
31868,186706
31869,128413
31870,136021
31871,233642
31872,317411
31873,135543
31874,92622
31875,211812
31876,143554
31877,119004
31878,197801
31879,149820
31880,311276
31881,185366
31882,113862
31883,158886
31884,265762
31885,134465
31886,132425
31887,145356
31888,520067
31889,110783
31890,254760
31891,104998
31892,218224
31893,119921
31894,268730
31895,142210
31896,142675
31897,186535
31898,90346
31899,96211
31900,96351
31901,461638
31902,221502
31903,92447
31904,310745
31905,208905
31906,165112
31907,339353
31908,266401
31909,111573
31910,165776
31911,164994
31912,113458
31913,231916
31914,159238
31915,311059
31916,166312
31917,70505
31918,136723
31919,159400
31920,169168
31921,244061
31922,488571
31923,125878
31924,219577
31925,115149
31926,157977
31927,190996
31928,104769
31929,114097
31930,267740
31931,228919
31932,91127
31933,157936
31934,113303
31935,180719
31936,142143
31937,89637
31938,298703
31939,149820
31940,168648
31941,136117
31942,289835
31943,121919
31944,129884
31945,147559
31946,163201
31947,245717
31948,124797
31949,240434
31950,348092
31951,273202
31952,113545
31953,196605
31954,111455
31955,166016
31956,159517
31957,103046
31958,134538
31959,142616
31960,270345
31961,203919
31962,132045
31963,244932
31964,100263
31965,162804
31966,216800
31967,112322
31968,241482
31969,80586
31970,295364
31971,110323
31972,275094
31973,127603
31974,263437
31975,273096
31976,270345
31977,373300
31978,182882
31979,216210
31980,141558
31981,150413
31982,307459
31983,104161
31984,131665
31985,185895
31986,175901
31987,168648
31988,278834
31989,82607
31990,89041
31991,115590
31992,135968
31993,113940
31994,238162
31995,509406
31996,126607
31997,117648
31998,109948
31999,232126
32000,186005
32001,184987
32002,102582
32003,128808
32004,209059
32005,159955
32006,78358
32007,254806
32008,249491
32009,304784
32010,348013
32011,203794
32012,134809
32013,172534
32014,117235
32015,199853
32016,243256
32017,221065
32018,306462
32019,188020
32020,82601
32021,192385
32022,172485
32023,133328
32024,207905
32025,159238
32026,264729
32027,83590
32028,144305
32029,109210
32030,105076
32031,406834
32032,138424
32033,157909
32034,241398
32035,178640
32036,275633
32037,128084
32038,237968
32039,203919
32040,206998
32041,270522
32042,138546
32043,115211
32044,106620
32045,274199
32046,168648
32047,335525
32048,217905
32049,121146
32050,183615
32051,110921
32052,233319
32053,308984
32054,111823
32055,227738
32056,108349
32057,218224
32058,116176
32059,342814
32060,610799
32061,537300
32062,182899
32063,111038
32064,114735
32065,102976
32066,132045
32067,140174
32068,95657
32069,340249
32070,312983
32071,158061
32072,142715
32073,337194
32074,217288
32075,257555
32076,277091
32077,202029
32078,258091
32079,208900
32080,290581
32081,129332
32082,103766
32083,393561
32084,442113
32085,101698
32086,105024
32087,117023
32088,212764
32089,262792
32090,386400
32091,129796
32092,143014
32093,84382
32094,116961
32095,147559
32096,279890
32097,233448
32098,181863
32099,216800
32100,229738
32101,151437
32102,240384
32103,141831
32104,112292
32105,235307
32106,107047
32107,205882
32108,155359
32109,166610
32110,186438
32111,235251
32112,151397
32113,209617
32114,272620
32115,192769
32116,201701
32117,160047
32118,184133
32119,158647
32120,393561
32121,166640
32122,96078
32123,269061
32124,233098
32125,168429
32126,165689
32127,154701
32128,111261
32129,82607
32130,282831
32131,151604
32132,193096
32133,279380
32134,128048
32135,144090
32136,101646
32137,122007
32138,217032
32139,120760
32140,307328
32141,217758
32142,151908
32143,167698
32144,163994
32145,125006
32146,417960
32147,188595
32148,329565
32149,169633
32150,295768
32151,216356
32152,124797
32153,131567
32154,232404
32155,248978
32156,187530
32157,199265
32158,159389
32159,272527
32160,189043
32161,300284
32162,371512
32163,188575
32164,255424
32165,132266
32166,202029
32167,121052
32168,198122
32169,111645
32170,191192
32171,298515
32172,111906
32173,158784
32174,112212
32175,98457
32176,93034
32177,304059
32178,105076
32179,169078
32180,212318
32181,170423
32182,112251
32183,163580
32184,268266
32185,197195
32186,136686
32187,107828
32188,233325
32189,106945
32190,134447
32191,166548
32192,165165
32193,147038
32194,162233
32195,116689
32196,440565
32197,108712
32198,249591
32199,182014
32200,147010
32201,128781
32202,161134
32203,114951
32204,103725
32205,117278
32206,109208
32207,119365
32208,135968
32209,169732
32210,174927
32211,179618
32212,343307
32213,109201
32214,164159
32215,121697
32216,182899
32217,187636
32218,134538
32219,175602
32220,223002
32221,859664
32222,190572
32223,134118
32224,170643
32225,147332
32226,117596
32227,278616
32228,139094
32229,163367
32230,197762
32231,289423
32232,172568
32233,292278
32234,264406
32235,128683
32236,194326
32237,107735
32238,336423
32239,149689
32240,133628
32241,212438
32242,96068
32243,368789
32244,165200
32245,112429
32246,151169
32247,136334
32248,224072
32249,182899
32250,148191
32251,84522
32252,151169
32253,217546
32254,122397
32255,251756
32256,157400
32257,120797
32258,286726
32259,114814
32260,167705
32261,263717
32262,214184
32263,241008
32264,184157
