31471,126053
31472,114717
31473,80462
31474,62896
31475,90000
31476,69352
31477,98536
31478,98932
31479,79753
31480,120559
31481,109288
31482,51174
31483,138000
31484,51160
31485,100600
31486,53643
31487,107500
31488,529923
31489,103772
31490,32806
31491,138927
31492,123775
31493,96513
31494,135733
31495,134450
31496,290000
31497,212000
31498,84833
31499,62240
31500,122931
31501,139439
31502,82489
31503,60460
31504,119690
31505,124878
31506,267474
31507,270801
31508,68322
31509,410445
31510,179000
31511,126543
31512,75541
31513,61096
31514,52408
31515,85269
31516,94894
31517,140000
31518,214118
31519,207837
31520,100000
31521,105000
31522,160000
31523,133000
31524,65670
31525,128000
31526,83956
31527,61397
31528,67000
31529,138000
31530,77865
31531,45647
31532,106804
31533,90000
31534,88685
31535,87986
31536,92771
31537,113435
31538,180704
31539,194361
31540,152449
31541,141023
31542,122531
31543,79760
31544,84169
31545,63024
31546,68596
31547,101500
31548,84240
31549,63076
31550,52071
31551,66459
31552,75000
31553,158000
31554,126201
31555,89893
31556,65000
31557,71498
31558,70814
31559,63243
31560,114172
31561,262800
31562,59052
31563,147500
31564,64980
31565,98000
31566,130000
31567,111825
31568,88540
31569,60422
31570,75796
31571,115000
31572,95345
31573,93000
31574,148287
31575,72455
31576,149214
31577,115941
31578,115189
31579,122855
31580,230000
31581,182000
31582,77016
31583,166961
31584,81014
31585,203942
31586,80222
31587,86862
31588,71683
31589,106000
31590,140000
31591,83907
31592,80052
31593,111860
31594,109500
31595,278438
31596,130864
31597,94718
31598,100000
31599,61057
31600,104000
31601,151217
31602,91391
31603,207615
31604,109223
31605,157924
31606,85964
31607,89891
31608,118351
31609,97000
31610,53879
31611,74309
31612,95742
31613,68744
31614,72930
31615,134060
31616,108865
31617,101229
31618,81000
31619,144237
31620,168000
31621,102500
31622,106767
31623,92852
31624,101638
31625,77793
31626,103515
31627,93908
31628,95000
31629,100471
31630,197282
31631,123872
31632,87872
31633,99680
31634,78508
31635,137518
31636,76831
31637,136813
31638,103072
31639,82426
31640,55287
31641,208323
31642,99000
31643,79552
31644,157500
