31471,134237
31472,108603
31473,78680
31474,61776
31475,90000
31476,69287
31477,95847
31478,101339
31479,74572
31480,123221
31481,117074
31482,51362
31483,138000
31484,50849
31485,108906
31486,55606
31487,109092
31488,501018
31489,106790
31490,29746
31491,133850
31492,123589
31493,104717
31494,127246
31495,136072
31496,290000
31497,212000
31498,85363
31499,60042
31500,124279
31501,127819
31502,84703
31503,61704
31504,125128
31505,131032
31506,248281
31507,266703
31508,67344
31509,407613
31510,179000
31511,130360
31512,75999
31513,61633
31514,57477
31515,86393
31516,93082
31517,140000
31518,207647
31519,206109
31520,100000
31521,105000
31522,160000
31523,133000
31524,64635
31525,128000
31526,86408
31527,61846
31528,67000
31529,138000
31530,76801
31531,46211
31532,109812
31533,90000
31534,85261
31535,86768
31536,92070
31537,116969
31538,179709
31539,179542
31540,166204
31541,148097
31542,128820
31543,85410
31544,83571
31545,62383
31546,70168
31547,101500
31548,97684
31549,63640
31550,49649
31551,64530
31552,75000
31553,158000
31554,126522
31555,90651
31556,65000
31557,69694
31558,65663
31559,64729
31560,118500
31561,262800
31562,56945
31563,147500
31564,63490
31565,98000
31566,130000
31567,115320
31568,87503
31569,59964
31570,69445
31571,115000
31572,96446
31573,93000
31574,141962
31575,70850
31576,154369
31577,116735
31578,118520
31579,123399
31580,230000
31581,182000
31582,72818
31583,169972
31584,87811
31585,224211
31586,78832
31587,86585
31588,78170
31589,106000
31590,140000
31591,88273
31592,84459
31593,109460
31594,109500
31595,289000
31596,113223
31597,103611
31598,100000
31599,58593
31600,104000
31601,147266
31602,93211
31603,197517
31604,106004
31605,162125
31606,91347
31607,92721
31608,116273
31609,97000
31610,52691
31611,74591
31612,95930
31613,71084
31614,64621
31615,135591
31616,110200
31617,102543
31618,81000
31619,150709
31620,168000
31621,102500
31622,100945
31623,93601
31624,100655
31625,80421
31626,110049
31627,92674
31628,95000
31629,102571
31630,200616
31631,120654
31632,90996
31633,104657
31634,75998
31635,130671
31636,77365
31637,129169
31638,104797
31639,78300
31640,54286
31641,219837
31642,99000
31643,74380
31644,157500
31645,56104
31646,132453
31647,84119
31648,80905
31649,61018
31650,59104
31651,52707
31652,88772
31653,114667
31654,71770
31655,189000
31656,81339
31657,124273
31658,126189
31659,60096
31660,72946
31661,118000
31662,107000
31663,152380
31664,76000
31665,84142
31666,101795
31667,105831
31668,61719
31669,163320
31670,469384
31671,94255
31672,82421
31673,108500
31674,102677
31675,153031
31676,101286
31677,245982
31678,91462
31679,91194
31680,181244
31681,708142
31682,81134
31683,89000
31684,253000
31685,86078
31686,117000
31687,110084
31688,82436
31689,74995
31690,74908
31691,149000
31692,64698
31693,55000
31694,176202
31695,109461
31696,50276
31697,159000
31698,208805
31699,93479
31700,87954
31701,156000
31702,86074
31703,48000
31704,200477
31705,266179
31706,54731
31707,101396
31708,62315
31709,70649
31710,116333
31711,107275
31712,89652
31713,97536
31714,59788
31715,93683
31716,67426
31717,60105
31718,94486
31719,78763
31720,117493
31721,93000
31722,62000
31723,162000
31724,166730
31725,238817
31726,137578
31727,111918
31728,189987
31729,87325
31730,122482
31731,110862
31732,114067
31733,139878
31734,158927
31735,84684
31736,156847
31737,144957
31738,68427
31739,164652
31740,62002
31741,74451
31742,110698
31743,117006
31744,73641
31745,124548
31746,123000
31747,271046
31748,119954
31749,85488
31750,137947
31751,131202
31752,252000
31753,91949
31754,260842
31755,178574
31756,66123
31757,96214
31758,120926
31759,88858
31760,156896
31761,102674
31762,84000
31763,95000
31764,207477
31765,89647
31766,73000
31767,121326
31768,142305
31769,88401
31770,142000
31771,151654
31772,123898
31773,210855
31774,290000
31775,167000
31776,221123
31777,131914
31778,104419
31779,99699
31780,40432
31781,78064
31782,110979
31783,45000
31784,81500
31785,161397
31786,191818
31787,45827
31788,168560
31789,141000
31790,205252
31791,111765
31792,65390
31793,91397
31794,89132
31795,108133
31796,94101
31797,53000
31798,124000
31799,92000
31800,59880
31801,121122
31802,66853
31803,134592
31804,151102
31805,58896
31806,122676
31807,88894
31808,77000
31809,137139
31810,118000
31811,142571
31812,96602
31813,46000
31814,61000
31815,46513
31816,93401
31817,74576
31818,99466
31819,61931
31820,130669
31821,145000
31822,121000
31823,57057
31824,102011
31825,62089
31826,121813
31827,81832
31828,181931
31829,142000
31830,71000
31831,77000
31832,95000
31833,87000
31834,117521
31835,129127
31836,82227
31837,98071
31838,122000
31839,342603
31840,131000
31841,89634
31842,115523
31843,122216
31844,66050
31845,143372
31846,83818
31847,111543
31848,100500
31849,94500
31850,152085
31851,97125
31852,127145
31853,101427
31854,64034
31855,288455
31856,83877
31857,64863
31858,163063
31859,101156
31860,172000
31861,89472
31862,62310
31863,66772
31864,74046
31865,99695
31866,71549
31867,75623
31868,86388
31869,212843
31870,130549
31871,45000
31872,98661
31873,86651
31874,107109
31875,57556
31876,88223
31877,90352
31878,103000
31879,111670
31880,118000
31881,85053
31882,175211
31883,136671
31884,61638
31885,73724
31886,87025
31887,527745
31888,110000
31889,58657
31890,258444
31891,76857
31892,117814
31893,95139
31894,81716
31895,76566
31896,128973
31897,86000
31898,129477
31899,160000
31900,75577
31901,111500
31902,94795
31903,84886
31904,154892
31905,97802
31906,80950
31907,67429
31908,122330
31909,410000
31910,61249
31911,104667
31912,54218
31913,73518
31914,56507
31915,369536
31916,75683
31917,397278
31918,60948
31919,161068
31920,234846
31921,87500
31922,260001
31923,84047
31924,198707
31925,110610
31926,134466
31927,156000
31928,263182
31929,93983
31930,49510
31931,65343
31932,101036
31933,151888
31934,130343
31935,208724
31936,80000
31937,111998
31938,93745
31939,93220
31940,64410
31941,101453
31942,87000
31943,126835
31944,105000
31945,79050
31946,102820
31947,96373
31948,171770
31949,104107
31950,71364
31951,121000
31952,94286
31953,76178
31954,133000
31955,106000
31956,137554
31957,130000
31958,115238
31959,101763
31960,134481
31961,350023
31962,89269
31963,116957
31964,97775
31965,102000
31966,123000
31967,360662
31968,159286
31969,141000
31970,78659
31971,91496
31972,85000
31973,93993
31974,56217
31975,150418
31976,141935
31977,86194
31978,75039
31979,109875
31980,107943
31981,132119
31982,49589
31983,66000
31984,110624
31985,106966
31986,123000
31987,111323
31988,70290
31989,103424
31990,103072
31991,70738
31992,67368
31993,119830
31994,56569
31995,51519
31996,55000
31997,102248
31998,131911
31999,149342
32000,219332
32001,87000
32002,49000
32003,96315
32004,70172
32005,85448
32006,78000
32007,62350
32008,101321
32009,136000
32010,100500
32011,164000
32012,127800
32013,165847
32014,73966
32015,85145
32016,73053
32017,66000
32018,61122
32019,48000
32020,292058
32021,169000
32022,169640
32023,104888
32024,540000
32025,124738
32026,75000
32027,239126
32028,66255
32029,161252
32030,1527688
32031,88681
32032,94038
32033,109889
32034,68914
32035,108500
32036,179257
32037,85369
32038,119000
32039,51587
32040,74000
32041,130758
32042,107109
32043,59130
32044,55000
32045,128391
32046,108595
32047,58501
32048,68621
32049,80248
32050,85000
32051,117599
32052,57692
32053,760796
32054,92375
32055,87651
32056,172867
32057,92229
32058,56928
32059,86620
32060,128789
32061,66591
32062,102708
32063,69000
32064,104316
32065,167306
32066,253613
32067,164278
32068,187439
32069,72733
32070,87872
32071,81670
32072,150619
32073,49904
32074,110500
32075,85000
32076,87909
32077,52000
32078,74527
32079,52846
32080,82562
32081,80500
32082,62862
32083,91000
32084,65587
32085,105000
32086,100693
32087,96706
32088,365590
32089,89800
32090,99466
32091,197000
32092,115000
32093,100203
32094,107000
32095,221611
32096,76763
32097,117614
32098,153091
32099,169685
32100,83640
32101,61000
32102,67484
32103,230000
32104,80889
32105,92376
32106,94000
32107,150525
32108,121000
32109,91212
32110,65629
32111,143692
32112,54502
32113,106502
32114,186771
32115,115000
32116,112572
32117,110162
32118,79954
32119,61743
32120,70239
32121,86000
32122,49507
32123,79849
32124,47000
32125,85000
32126,360000
32127,118474
32128,122482
32129,92573
32130,70803
32131,84899
32132,96698
32133,105000
32134,169498
32135,105500
32136,240112
32137,62268
32138,202933
32139,126676
32140,101308
32141,260592
32142,128522
32143,60102
32144,79500
32145,129502
32146,105739
32147,75296
32148,128933
32149,153283
32150,79618
32151,58884
32152,145000
32153,124522
32154,158136
32155,92124
32156,110000
32157,118000
32158,72880
32159,57312
32160,129487
32161,193333
