31471,138404
31472,117877
31473,80216
31474,59829
31475,90000
31476,70106
31477,97133
31478,100432
31479,76527
31480,121349
31481,110379
31482,50816
31483,138000
31484,52210
31485,107831
31486,54223
31487,108400
31488,487115
31489,106242
31490,32107
31491,131497
31492,115199
31493,103739
31494,128420
31495,141915
31496,290000
31497,212000
31498,83409
31499,57475
31500,120579
31501,137963
31502,85026
31503,62758
31504,123350
31505,128073
31506,262615
31507,256924
31508,70654
31509,407142
31510,179000
31511,124940
31512,77468
31513,61401
31514,57951
31515,84577
31516,93889
31517,140000
31518,205141
31519,210990
31520,100000
31521,105000
31522,160000
31523,133000
31524,65361
31525,128000
31526,89514
31527,63732
31528,67000
31529,138000
31530,79099
31531,48421
31532,106151
31533,90000
31534,85611
31535,87798
31536,88712
31537,127326
31538,178864
31539,182484
31540,166914
31541,145609
31542,128310
31543,86547
31544,89914
31545,61951
31546,61752
31547,101500
31548,89408
31549,60362
31550,49370
31551,62789
31552,75000
31553,158000
31554,124195
31555,89626
31556,65000
31557,72536
31558,74684
31559,65820
31560,116274
31561,262800
31562,56922
31563,147500
31564,62689
31565,98000
31566,130000
31567,118728
31568,86925
31569,57338
31570,70762
31571,115000
31572,94539
31573,93000
31574,147195
31575,70882
31576,155718
31577,117132
31578,121353
31579,125460
31580,230000
31581,182000
31582,75642
31583,169321
31584,86863
31585,229535
31586,71344
31587,86570
31588,85063
31589,106000
31590,140000
31591,84943
31592,86374
31593,110559
31594,109500
31595,289301
31596,134110
31597,108647
31598,100000
31599,60641
31600,104000
31601,154702
31602,92914
31603,214669
31604,109506
31605,162349
31606,86215
31607,92828
31608,118504
31609,97000
31610,53234
31611,77462
31612,96470
31613,70727
31614,67774
31615,137755
31616,110548
31617,101829
31618,81000
31619,144422
31620,168000
31621,102500
31622,105112
31623,91566
31624,98503
31625,76202
31626,111273
31627,93120
31628,95000
31629,103379
31630,212551
31631,118714
31632,83149
31633,105361
31634,72784
31635,128964
31636,78314
31637,129931
31638,101600
31639,82641
31640,54360
31641,222125
31642,99000
31643,78830
31644,157500
31645,57355
31646,138891
31647,81674
31648,82180
31649,62182
31650,61023
31651,52526
31652,88861
31653,115641
31654,67476
31655,189000
31656,83703
31657,124340
31658,122159
31659,59369
31660,72586
31661,118000
31662,107000
31663,157393
31664,76000
31665,86230
31666,102201
31667,104018
31668,63262
31669,162058
31670,463995
31671,100169
31672,82711
31673,108500
31674,98937
31675,152797
31676,104310
31677,253628
31678,95108
31679,92686
31680,171106
31681,593832
31682,78853
31683,89000
31684,253000
31685,85540
31686,117000
31687,111156
31688,86114
31689,74088
31690,72709
31691,149000
31692,66896
31693,55000
31694,165996
31695,109302
31696,52040
31697,159000
31698,191622
31699,88239
31700,91849
31701,156000
31702,80472
31703,48000
31704,204615
31705,286332
31706,55830
31707,105139
31708,64782
31709,68368
31710,107749
31711,105479
31712,91850
31713,97088
31714,54818
31715,88112
31716,67996
31717,61574
31718,92708
31719,78484
31720,125663
31721,93000
31722,62000
31723,162000
31724,158902
31725,228774
31726,131189
31727,109370
31728,191557
31729,87725
31730,121952
31731,115313
31732,110495
31733,144219
31734,159880
31735,87444
31736,162757
31737,131620
31738,66187
31739,171303
31740,61835
31741,82331
31742,108132
31743,122785
31744,75919
31745,125477
31746,123000
31747,262739
31748,113635
31749,90087
31750,133099
31751,133791
31752,252000
31753,90868
31754,251381
31755,180164
31756,68671
31757,95977
31758,113050
31759,90104
31760,154109
31761,103079
31762,84000
31763,95000
31764,201597
31765,90252
31766,73000
31767,120763
31768,139239
31769,91856
31770,142000
31771,156929
31772,125685
31773,204104
31774,290000
31775,167000
31776,235228
31777,121482
31778,107216
31779,100715
31780,41129
31781,83333
31782,113040
31783,45000
31784,81500
31785,170254
31786,196213
31787,46837
31788,161930
31789,141000
31790,200595
31791,115585
31792,62580
31793,92551
31794,85663
31795,105515
31796,94424
31797,53000
31798,124000
31799,92000
31800,59552
31801,115840
31802,65722
31803,138794
31804,151831
31805,60734
31806,119064
31807,90642
31808,77000
31809,138103
31810,118000
31811,150551
31812,101569
31813,46000
31814,61000
31815,48585
31816,95808
31817,72259
31818,98140
31819,66591
31820,134633
31821,145000
31822,121000
31823,56938
31824,103551
31825,61352
31826,124423
31827,88311
31828,184216
31829,142000
31830,71000
31831,77000
31832,95000
31833,87000
31834,113977
31835,130478
31836,80877
31837,100794
31838,122000
31839,347954
31840,131000
31841,91037
31842,119490
31843,121874
31844,66673
31845,148219
31846,85086
