31471,134416
31472,106677
31473,79618
31474,62125
31475,90000
31476,65567
31477,94153
31478,96675
31479,75370
31480,113889
31481,107807
31482,50186
31483,138000
31484,49318
31485,102047
31486,55717
31487,105620
31488,478076
31489,104935
31490,27128
31491,129235
31492,121924
31493,99120
31494,133290
31495,136743
31496,290000
31497,212000
31498,82810
31499,59264
31500,115820
31501,138545
31502,83440
31503,62626
31504,119995
31505,122048
31506,241790
31507,262638
31508,68082
31509,386727
31510,179000
31511,129353
31512,76372
31513,59493
31514,54300
31515,81797
31516,94018
31517,140000
31518,199756
31519,203412
31520,100000
31521,105000
31522,160000
31523,133000
31524,64334
31525,128000
31526,81914
31527,59613
31528,67000
31529,138000
31530,71804
31531,47357
31532,102725
31533,90000
31534,85374
31535,88777
31536,96159
31537,113978
31538,178225
31539,176144
31540,166347
31541,146819
31542,115876
31543,81632
31544,83201
31545,60736
31546,68345
31547,101500
31548,77012
31549,61034
31550,49941
31551,61407
31552,75000
31553,158000
31554,123863
31555,87187
31556,65000
31557,67626
31558,71756
31559,60345
31560,116558
31561,262800
31562,56281
31563,147500
31564,64825
31565,98000
31566,130000
31567,111592
31568,85217
31569,59951
31570,71759
31571,115000
31572,92435
31573,93000
31574,144250
31575,68796
31576,143341
31577,109273
31578,113910
31579,116067
31580,230000
31581,182000
31582,71848
31583,154857
31584,84773
31585,222049
31586,76701
31587,85531
31588,75626
31589,106000
31590,140000
31591,88742
31592,83457
31593,108107
31594,109500
31595,274863
31596,130266
31597,90967
31598,100000
31599,58108
31600,104000
31601,152526
31602,88295
31603,203179
31604,98138
31605,148865
31606,84536
31607,96615
31608,110695
31609,97000
31610,50252
31611,77223
31612,93322
31613,69259
31614,68243
31615,133782
31616,108689
31617,103537
31618,81000
31619,137355
31620,168000
31621,102500
31622,97193
31623,89028
31624,94024
31625,73797
31626,104095
31627,89378
31628,95000
31629,88528
31630,203674
31631,114152
31632,84703
31633,98184
31634,78661
31635,134322
31636,78476
31637,134065
31638,100824
31639,77337
31640,55717
31641,230277
31642,99000
31643,77196
31644,157500
31645,52821
31646,134464
31647,83095
31648,75470
31649,62666
31650,59780
31651,52979
31652,85182
31653,115066
31654,67024
31655,189000
31656,82932
31657,127972
31658,117955
31659,59548
31660,74876
31661,118000
31662,107000
31663,153858
31664,76000
31665,82917
31666,101547
31667,104633
31668,62136
31669,161938
31670,419428
31671,85634
31672,75583
31673,108500
31674,94168
31675,153689
31676,102865
31677,254124
31678,93647
31679,86715
31680,187816
31681,566279
31682,83231
31683,89000
31684,253000
31685,84000
31686,117000
31687,113900
31688,78788
31689,78870
31690,74131
31691,149000
31692,65505
31693,55000
31694,154453
31695,104330
31696,49383
31697,159000
31698,198199
31699,91829
31700,90414
31701,156000
31702,78200
31703,48000
31704,188108
31705,263937
31706,56282
31707,102770
31708,62219
31709,74591
31710,108743
31711,97671
31712,82938
31713,96408
31714,54386
31715,88135
31716,68654
31717,58909
31718,94551
31719,81528
31720,131766
31721,93000
31722,62000
31723,162000
31724,153470
31725,231448
31726,135256
31727,101522
31728,166103
31729,81244
31730,119964
31731,104317
31732,112727
31733,156951
31734,159086
31735,87638
31736,163055
31737,95262
31738,66208
31739,161863
31740,61692
31741,74475
31742,107083
31743,113095
31744,71241
31745,116518
31746,123000
31747,270842
31748,112127
31749,86270
31750,136108
31751,127846
31752,252000
31753,88702
31754,242455
31755,172597
31756,66469
31757,95653
31758,106686
31759,88676
31760,159017
31761,99087
31762,84000
31763,95000
31764,215782
31765,95483
31766,73000
31767,122022
31768,142374
31769,85929
31770,142000
31771,150683
31772,118982
31773,208209
31774,290000
31775,167000
31776,220472
31777,127215
31778,102699
31779,97526
31780,38468
31781,79541
31782,111743
31783,45000
31784,81500
31785,161889
31786,192362
31787,46532
31788,144076
31789,141000
31790,202526
31791,110292
31792,63471
31793,85061
31794,82007
31795,102345
31796,91744
31797,53000
31798,124000
31799,92000
31800,57183
31801,109491
31802,63480
31803,133095
31804,143309
31805,56304
31806,116219
31807,91177
31808,77000
31809,131409
31810,118000
31811,140673
31812,98858
31813,46000
31814,61000
31815,49758
31816,96097
31817,74012
31818,95052
31819,62629
31820,129466
31821,145000
31822,121000
31823,55558
31824,100807
31825,58440
31826,114801
31827,86025
31828,166347
31829,142000
31830,71000
31831,77000
31832,95000
31833,87000
31834,125352
31835,126248
31836,82315
31837,96041
31838,122000
31839,326787
31840,131000
31841,88164
31842,111282
31843,119949
31844,64074
31845,150120
31846,87253
31847,105058
31848,100500
