31471,127028
31472,110787
31473,82510
31474,62710
31475,90000
31476,70825
31477,97747
31478,101570
31479,74580
31480,125976
31481,116392
31482,51305
31483,138000
31484,52150
31485,103821
31486,56760
31487,112409
31488,491193
31489,106944
31490,31379
31491,137692
31492,120443
31493,106039
31494,137987
31495,140796
31496,290000
31497,212000
31498,87831
31499,62407
31500,116422
31501,143620
31502,85216
31503,65360
31504,126285
31505,128493
31506,252532
31507,261658
31508,69529
31509,384560
31510,179000
31511,131577
31512,76373
31513,62515
31514,58138
31515,84790
31516,94666
31517,140000
31518,207996
31519,208799
31520,100000
31521,105000
31522,160000
31523,133000
31524,66356
31525,128000
31526,85597
31527,63230
31528,67000
31529,138000
31530,78826
31531,45544
31532,105551
31533,90000
31534,94028
31535,85934
31536,87497
31537,115287
31538,178217
31539,176185
31540,170399
31541,138236
31542,123155
31543,78347
31544,86817
31545,62776
31546,71314
31547,101500
31548,87112
31549,62363
31550,50966
31551,65001
31552,75000
31553,158000
31554,124275
31555,88627
31556,65000
31557,71020
31558,65655
31559,66154
31560,116384
31561,262800
31562,58859
31563,147500
31564,60685
31565,98000
31566,130000
31567,113063
31568,85360
31569,59409
31570,70139
31571,115000
31572,96407
31573,93000
31574,141831
31575,69570
31576,151996
31577,118374
31578,115774
31579,122647
31580,230000
31581,182000
31582,72214
31583,169292
31584,84527
31585,220866
31586,77192
31587,85529
31588,87511
31589,106000
31590,140000
31591,81933
31592,81019
31593,112616
31594,109500
31595,284009
31596,137405
31597,110564
31598,100000
31599,61237
31600,104000
31601,155432
31602,91646
31603,206628
31604,104320
31605,177253
31606,91365
31607,84963
31608,115153
31609,97000
31610,53620
31611,72012
31612,98514
31613,68312
31614,66180
31615,137815
31616,107346
31617,99158
31618,81000
31619,142331
31620,168000
31621,102500
31622,101624
31623,103092
31624,99327
31625,73624
31626,109922
31627,95383
31628,95000
31629,101912
31630,199643
31631,122661
31632,92376
31633,104740
31634,79721
31635,135299
31636,76144
31637,131291
31638,104707
31639,77628
31640,57155
31641,195427
31642,99000
31643,76643
31644,157500
31645,53565
31646,136249
31647,81679
31648,79909
31649,68648
31650,58728
31651,51422
31652,87803
31653,109176
31654,73348
31655,189000
31656,81889
